"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Lat Pulldown (Cable)",,"",0,"normal",50,9,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Lat Pulldown (Cable)",,"",1,"normal",50,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Lat Pulldown (Cable)",,"",2,"normal",50,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",32.5,9,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",32.5,9,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,10,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","EZ Bar Biceps Curl",0,"",0,"normal",27,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","EZ Bar Biceps Curl",0,"",1,"normal",22,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","EZ Bar Biceps Curl",0,"",2,"normal",22,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Hammer Curl (Dumbbell)",0,"",0,"normal",12,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Hammer Curl (Dumbbell)",0,"",1,"normal",12,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Hammer Curl (Dumbbell)",0,"",2,"normal",12,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Hammer Curl (Cable)",,"",0,"normal",12,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Hammer Curl (Cable)",,"",1,"normal",14,8,,,
"Pull","3 Jan 2023, 17:02","3 Jan 2023, 18:13","","Hammer Curl (Cable)",,"",2,"normal",14,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Bench Press (Barbell)",,"",2,"normal",60,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Bench Press (Barbell)",,"",3,"normal",60,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Bench Press (Barbell)",,"",4,"normal",40,10,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Shoulder Press (Dumbbell)",,"16/14",0,"normal",32,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Shoulder Press (Dumbbell)",,"16/14",1,"normal",28,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Shoulder Press (Dumbbell)",,"16/14",2,"normal",28,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Butterfly (Pec Deck)",,"",0,"normal",45,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Butterfly (Pec Deck)",,"",1,"normal",45,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Butterfly (Pec Deck)",,"",2,"normal",42.5,10,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Triceps Dip (Weighted)",,"",0,"normal",46,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Triceps Dip (Weighted)",,"",1,"normal",46,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Triceps Dip (Weighted)",,"",2,"normal",41,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Face Pull",0,"",0,"normal",20,10,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Face Pull",0,"",1,"normal",20,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Face Pull",0,"",2,"normal",20,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Triceps Rope Pushdown",0,"",0,"normal",15,10,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Triceps Rope Pushdown",0,"",1,"normal",15,8,,,
"Push","30 Dec 2022, 12:51","30 Dec 2022, 13:57","","Triceps Rope Pushdown",0,"",2,"normal",15,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Squat (Barbell)",,"",0,"normal",40,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Squat (Barbell)",,"",1,"normal",55,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Squat (Barbell)",,"",2,"normal",60,7,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Squat (Barbell)",,"",3,"normal",60,7,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Squat (Barbell)",,"",4,"normal",50,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Leg Curl",,"",0,"normal",15,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Leg Curl",,"",1,"normal",15,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Leg Curl",,"",2,"normal",15,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Leg Extension (Machine)",,"",0,"normal",45,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Leg Extension (Machine)",,"",1,"normal",47.5,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Leg Extension (Machine)",,"",2,"normal",47.5,8,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Calf Press (Machine)",,"Ohne shoes besser!",0,"normal",50,15,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Calf Press (Machine)",,"Ohne shoes besser!",1,"normal",50,15,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Calf Press (Machine)",,"Ohne shoes besser!",2,"normal",50,13,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Torso Rotation",,"",0,"normal",35,15,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Torso Rotation",,"",1,"normal",35,15,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Torso Rotation",,"",2,"normal",40,10,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Crunch (Machine)",,"",0,"normal",42.5,15,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Crunch (Machine)",,"",1,"normal",42.5,12,,,
"Legs","29 Dec 2022, 13:59","29 Dec 2022, 14:51","","Crunch (Machine)",,"",2,"normal",42.5,12,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Iso-Lateral Row (Machine)",,"",0,"warmup",40,10,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Iso-Lateral Row (Machine)",,"",1,"normal",70,10,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Iso-Lateral Row (Machine)",,"",2,"normal",70,10,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Iso-Lateral Row (Machine)",,"",3,"normal",80,8,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Incline Bench Press (Dumbbell)",,"",0,"warmup",12,12,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Incline Bench Press (Dumbbell)",,"",1,"normal",18,10,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Incline Bench Press (Dumbbell)",,"",2,"normal",20,8,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Incline Bench Press (Dumbbell)",,"",3,"normal",20,8,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Reverse Pulldown",,"",0,"normal",40,8,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Reverse Pulldown",,"",1,"normal",40,8,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Reverse Pulldown",,"",2,"normal",40,8,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Chest Press (Machine)",,"",0,"normal",40,10,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Chest Press (Machine)",,"",1,"normal",40,8,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Chest Press (Machine)",,"",2,"normal",40,8,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Lateral Raise (Cable)",,"",0,"normal",4,18,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Lateral Raise (Cable)",,"",1,"normal",4,18,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Lateral Raise (Cable)",,"",2,"normal",4,16,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Bicep Curl (Machine)",,"",0,"normal",25,10,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Bicep Curl (Machine)",,"",1,"normal",22.5,9,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Bicep Curl (Machine)",,"",2,"normal",22.5,9,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Bench Press - Close Grip (Barbell)",,"",0,"normal",30,10,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Bench Press - Close Grip (Barbell)",,"",1,"normal",30,12,,,
"Upper","26 Dec 2022, 19:02","26 Dec 2022, 20:06","Noooo 2 kg","Bench Press - Close Grip (Barbell)",,"",2,"normal",30,12,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Squat (Barbell)",,"",0,"normal",50,8,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Squat (Barbell)",,"",1,"normal",60,6,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Squat (Barbell)",,"",2,"normal",55,8,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Squat (Barbell)",,"",3,"normal",55,8,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Squat (Barbell)",,"",4,"normal",40,8,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Leg Curl",,"",0,"normal",12.5,10,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Leg Curl",,"",1,"normal",12.5,10,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Leg Curl",,"",2,"normal",12.5,9,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Leg Extension (Machine)",,"",0,"normal",45,10,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Leg Extension (Machine)",,"",1,"normal",45,8,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Leg Extension (Machine)",,"",2,"normal",45,8,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Calf Press (Machine)",,"",0,"normal",50,15,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Calf Press (Machine)",,"",1,"normal",50,13,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Calf Press (Machine)",,"",2,"normal",50,13,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Torso Rotation",,"",0,"normal",35,15,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Torso Rotation",,"",1,"normal",35,15,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Torso Rotation",,"",2,"normal",40,10,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Crunch (Machine)",,"",0,"normal",42.5,15,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Crunch (Machine)",,"",1,"normal",42.5,12,,,
"Lower 1","23 Dec 2022, 19:20","23 Dec 2022, 20:21","","Crunch (Machine)",,"",2,"normal",42.5,12,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Bench Press (Barbell)",,"",0,"normal",40,10,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Bench Press (Barbell)",,"",1,"normal",55,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Bench Press (Barbell)",,"",2,"normal",55,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Bench Press (Barbell)",,"",3,"normal",60,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Bench Press (Barbell)",,"",4,"normal",40,10,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Shoulder Press (Dumbbell)",,"",0,"normal",28,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Butterfly (Pec Deck)",,"",0,"normal",42.5,10,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Butterfly (Pec Deck)",,"",1,"normal",42.5,10,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Butterfly (Pec Deck)",,"",2,"normal",40,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Triceps Dip (Weighted)",,"",0,"normal",46,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Triceps Dip (Weighted)",,"",1,"normal",46,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Triceps Dip (Weighted)",,"",2,"normal",41,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Face Pull",0,"",0,"normal",20,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Face Pull",0,"",1,"normal",20,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Face Pull",0,"",2,"normal",20,8,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Triceps Rope Pushdown",0,"",0,"normal",15,10,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Triceps Rope Pushdown",0,"",1,"normal",15,9,,,
"Push","21 Dec 2022, 21:31","21 Dec 2022, 22:31","","Triceps Rope Pushdown",0,"",2,"normal",15,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Pull Up (Assisted)",,"",0,"normal",22.5,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Pull Up (Assisted)",,"",1,"normal",25,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Pull Up (Assisted)",,"",2,"normal",25,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Deadlift (Barbell)",,"",1,"normal",70,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Deadlift (Barbell)",,"",2,"normal",80,6,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Deadlift (Barbell)",,"",3,"normal",70,6,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Lat Pulldown (Cable)",,"",0,"normal",50,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Lat Pulldown (Cable)",,"",1,"normal",50,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Lat Pulldown (Cable)",,"",2,"normal",50,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,10,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",30,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,9,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","EZ Bar Biceps Curl",0,"",0,"normal",25,10,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","EZ Bar Biceps Curl",0,"",1,"normal",22,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","EZ Bar Biceps Curl",0,"",2,"normal",22,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Hammer Curl (Dumbbell)",0,"",0,"normal",12,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Hammer Curl (Dumbbell)",0,"",1,"normal",12,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Hammer Curl (Dumbbell)",0,"",2,"normal",12,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Hammer Curl (Cable)",,"",0,"normal",12,10,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Hammer Curl (Cable)",,"",1,"normal",12,8,,,
"Pull","19 Dec 2022, 21:30","19 Dec 2022, 22:39","","Hammer Curl (Cable)",,"",2,"normal",12,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Squat (Barbell)",,"",0,"normal",40,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Squat (Barbell)",,"",1,"normal",55,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Squat (Barbell)",,"",2,"normal",55,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Squat (Barbell)",,"",3,"normal",55,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Squat (Barbell)",,"",4,"normal",40,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Leg Curl",,"",0,"normal",12.5,10,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Leg Curl",,"",1,"normal",12.5,10,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Leg Curl",,"",2,"normal",12.5,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Leg Extension (Machine)",,"Nicht zu weit nach hinten",0,"normal",42.5,10,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Leg Extension (Machine)",,"Nicht zu weit nach hinten",1,"normal",45,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Leg Extension (Machine)",,"Nicht zu weit nach hinten",2,"normal",45,8,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Calf Press (Machine)",,"",0,"normal",50,15,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Calf Press (Machine)",,"",1,"normal",50,12,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Calf Press (Machine)",,"",2,"normal",50,12,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Torso Rotation",,"",0,"normal",35,15,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Torso Rotation",,"",1,"normal",35,15,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Torso Rotation",,"",2,"normal",40,12,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Crunch (Machine)",,"",0,"normal",40,15,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Crunch (Machine)",,"",1,"normal",42.5,12,,,
"Lower 1","15 Dec 2022, 22:00","15 Dec 2022, 22:54","","Crunch (Machine)",,"",2,"normal",42.5,12,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Bench Press (Barbell)",,"",0,"normal",40,10,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Bench Press (Barbell)",,"",1,"normal",55,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Bench Press (Barbell)",,"",2,"normal",55,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Bench Press (Barbell)",,"",3,"normal",60,6,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Bench Press (Barbell)",,"",4,"normal",40,10,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Shoulder Press (Dumbbell)",,"",0,"normal",28,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Shoulder Press (Dumbbell)",,"",1,"normal",28,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Shoulder Press (Dumbbell)",,"",2,"normal",28,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Butterfly (Pec Deck)",,"",0,"normal",42.5,10,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Butterfly (Pec Deck)",,"",1,"normal",42.5,9,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Butterfly (Pec Deck)",,"",2,"normal",40,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Triceps Dip (Weighted)",,"",0,"normal",46,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Triceps Dip (Weighted)",,"",1,"normal",46,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Triceps Dip (Weighted)",,"",2,"normal",41,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Face Pull",0,"",0,"normal",20,10,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Face Pull",0,"",1,"normal",20,10,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Face Pull",0,"",2,"normal",20,8,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Triceps Rope Pushdown",0,"",0,"normal",15,10,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Triceps Rope Pushdown",0,"",1,"normal",15,9,,,
"Push","13 Dec 2022, 11:53","13 Dec 2022, 12:41","","Triceps Rope Pushdown",0,"",2,"normal",15,10,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Squat (Barbell)",,"",0,"normal",40,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Squat (Barbell)",,"",1,"normal",55,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Squat (Barbell)",,"",2,"normal",55,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Squat (Barbell)",,"",3,"normal",55,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Squat (Barbell)",,"",4,"normal",40,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Leg Curl",,"",0,"normal",12.5,10,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Leg Curl",,"",1,"normal",12.5,10,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Leg Curl",,"",2,"normal",12.5,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Leg Extension (Machine)",,"",0,"normal",42.5,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Leg Extension (Machine)",,"",1,"normal",42.5,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Leg Extension (Machine)",,"",2,"normal",42.5,8,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Calf Press (Machine)",,"",0,"normal",50,15,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Calf Press (Machine)",,"",1,"normal",50,12,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Calf Press (Machine)",,"",2,"normal",50,12,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Torso Rotation",,"",0,"normal",35,15,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Torso Rotation",,"",1,"normal",35,15,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Torso Rotation",,"",2,"normal",40,12,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Crunch (Machine)",,"",0,"normal",40,15,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Crunch (Machine)",,"",1,"normal",40,12,,,
"Lower 1","10 Dec 2022, 14:23","10 Dec 2022, 15:14","","Crunch (Machine)",,"",2,"normal",40,12,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Iso-Lateral Row (Machine)",,"",0,"warmup",40,12,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Iso-Lateral Row (Machine)",,"",1,"normal",60,10,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Iso-Lateral Row (Machine)",,"",2,"normal",70,10,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Iso-Lateral Row (Machine)",,"",3,"normal",70,10,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Incline Bench Press (Dumbbell)",,"",0,"warmup",12,12,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Incline Bench Press (Dumbbell)",,"",1,"normal",16,10,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Incline Bench Press (Dumbbell)",,"",2,"normal",18,10,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Incline Bench Press (Dumbbell)",,"",3,"normal",18,10,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Reverse Pulldown",,"",0,"normal",30,10,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Reverse Pulldown",,"",1,"normal",40,8,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Reverse Pulldown",,"",2,"normal",40,8,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Chest Press (Machine)",,"",0,"normal",40,10,,,
"Upper","5 Dec 2022, 22:03","5 Dec 2022, 23:12","420 420 420 420 420 420 420 420 420","Chest Press (Machine)",,"",1,"normal",40,8,,,
